x,y,result
2853,57683,11026
46299,11309,14495
29681,61512,38296
49586,36775,50233
5897,45929,60362
29387,12314,10807
37655,23439,42154
45021,35717,39247
9555,50027,8546
62410,15999,23771
55484,29488,17350
62039,29088,6753
9038,56702,16093
14272,27903,33930
26006,25619,6224
29199,28859,43409
17765,9960,62565
40168,47447,19571
5935,24216,27549
18684,11832,58219
4608,48071,25567
24146,42264,34995
5973,3630,647
12443,15529,37566
53657,9315,64522
31528,43604,54355
38804,28030,21111
7154,47843,35832
19194,21427,2231
10208,45201,9355
47047,39408,61248
8522,64813,37537
49368,48691,62419
46722,55303,57285
7370,65406,47293
1598,11978,65358
47940,25745,193
54242,53913,4039
29375,1148,27807
3904,17495,8749
10463,35433,18928
61099,49267,27798
63464,2716,652
31572,17121,6468
24143,41781,41711
62322,5653,48558
15651,5307,14546
4928,65020,47418
53999,51650,60770
54785,61369,33717
51519,56384,37303
7810,33921,47514
16591,62053,49149
22297,45967,38091
63201,26202,62972
63463,8127,60922
61635,59025,7973
57394,59562,29761
61741,23429,33221
11145,20347,11948
65210,7929,24618
26000,15324,39797
13237,30929,27598
14806,1698,9181
17042,4054,16188
63068,3023,50153
60438,5340,56944
36945,11492,47809
1856,59243,43281
57459,65058,38146
19907,55385,30423
7647,16005,65327
48872,65042,58779
10029,45075,1366
22934,21174,23884
65423,22606,65421
29104,25886,8780
37930,42341,13628
56815,52736,33545
44039,8319,53138
56791,41570,347
11343,51691,38657
46911,48289,57205
63183,48767,45023
41994,55105,54637
48288,61902,57845
44952,55935,7392
12369,28287,38576
55440,22398,55179
7824,12836,61201
43573,7710,56164
35443,7139,8446
33596,7836,7386
49481,24873,46342
60573,27982,3576
33193,51826,13817
4014,44537,27963
37979,50925,38626
27289,35625,4048
34155,3745,65034
25193,16905,5994
110,4608,23610
7303,12479,7600
32895,62744,43795
34878,40720,58858
10042,12913,14184
48430,45485,1292
20053,16489,61900
53322,3996,52646
41363,48357,37980
31979,9019,54250
34645,35994,39766
53556,7087,12552
21382,15307,6247
42712,55538,53301
19053,2368,6515
6905,19164,49291
6976,14209,51550
31643,39872,13524
11415,984,43351
15054,21458,54687
13898,63485,25529
1405,33951,44864
14436,54728,65419
37948,55799,52158
37547,4389,29938
64819,6654,42116
40384,52837,44841
13741,61766,38071
2607,56454,32697
51766,21661,46243
58822,58672,54191
40825,261,56961
7344,6931,1317
40133,18759,45656
7915,55188,17647
40217,21813,49444
53136,41623,34165
55765,2035,3285
30813,28176,33738
57835,2823,18452
32566,57116,30584
9477,7412,283
44415,23219,53961
3641,47023,5834
14136,55408,19124
3146,7421,22572
48542,43972,39900
7683,55887,34386
50903,47817,19395
9108,58818,22797
37467,49326,11929
15094,25065,549
25412,5322,6391
27100,56226,41783
33498,19397,23768
59049,526,27753
10975,2989,53269
7938,55391,20824
26209,11580,51622
36876,40346,50894
1450,40023,41778
47767,49993,51179
18457,55450,24381
40342,3823,45512
37729,49451,42165
62642,9659,738
33240,12198,9237
34725,58652,47327
17520,61826,34370
49341,51019,55935
15686,42852,55198
51545,26662,14854
45842,59484,33847
16515,6513,55518
5526,53392,49327
46859,6977,61067
27878,29089,7972
56971,46336,10309
19002,31775,5326
50159,56732,44966
15689,47263,56086
853,48929,38717
59462,35579,27548
42044,11445,2691
31867,25847,8261
62464,47553,26913
3162,48471,30499
8678,49005,30307
42418,25194,25392
55519,47945,59892
13048,36840,26398
54922,40927,46108
392,46355,29716
21726,19394,26860
12593,6347,54492
10589,28283,36150
53611,11443,6323
11674,47535,25912
47022,53719,12584
58980,13351,28341
14029,55907,58665
60905,17192,40301
38841,4045,58020
659,15721,58368
29239,56178,21863
63666,42288,31788
27481,53051,57588
17678,27874,4140
33869,39404,21658
47268,46462,10252
45752,57858,15550
9207,33825,49718
3763,20882,25237
15823,50785,46420
9064,9265,12412
64137,23093,31855
65173,59505,54980
40285,38476,63062
63551,40945,62650
54197,27253,2844
31585,52326,7534
4004,59067,64065
39839,21682,37628
21403,8171,16887
61087,3134,38033
54633,41301,41449
60992,63841,20373
9588,64755,48569
19186,25411,15911
50003,28250,2832
34677,48602,59169
51344,34312,37403
42570,26092,54520
7250,40583,28152
1499,61448,12619
2298,33085,23491
48236,6302,44433
26614,22538,60580
27985,48017,8902
30709,23534,51615
51152,19805,31746
64835,46606,25247
18109,8885,35436
45824,37295,37269
34297,30289,20650
8,3437,27496
13354,51352,4165
37749,55924,7895
11906,45000,60704
30969,13406,5551
40910,33267,57012
46491,23609,59773
39570,7568,17086
46147,2017,19264
55586,11319,2923
25551,41200,4467
31125,24848,60789
22268,49234,53816
33734,2554,8505
20992,2494,48389
32844,21000,64472
5931,46198,56381
6815,43681,57945
36584,18721,36085
23143,2015,25309
32128,64054,32614
35283,13082,41632
22125,9316,53207
20650,2735,5399
11333,10698,56655
14055,36885,62897
51899,45180,43741
61734,8630,7930
28876,29931,59811
11184,49868,12380
32425,44029,25806
5331,38357,14879
24689,12146,32639
16500,61274,52829
30868,39644,65066
63290,62996,26100
38160,33035,62215
10540,60286,12755
42352,31191,8420
63022,53685,60350
41890,11539,37173
25033,28251,32301
56719,21229,21349
36881,20058,26378
51160,48066,27913
4389,18048,13099
26557,9720,12510
56405,51247,18489
21866,7368,32782
46983,52735,49111
47012,44736,44748
50193,19635,64344
12233,60734,55324
14383,54586,55239
26388,11867,11473
42733,2740,58178
23407,2229,29599
30992,14589,14735
23458,2336,42129
34647,9081,60554
50403,39037,5933
27129,11423,13501
48757,17997,37581
62670,5086,25145
25365,44116,34044
57821,6839,34350
23314,42477,51581
26474,35548,21734
37673,40858,59156
24596,64061,28922
52726,1792,34535
1264,10595,43889
4021,32256,58647
25184,27480,22479
34593,59832,20278
36561,19458,54569
33331,63691,38337
30881,16551,61643
16150,28014,25979
21638,41516,44713
6592,13921,16488
48355,29907,28540
56398,9292,27089
65456,28534,13163
50150,24514,10619
27058,37338,63972
26307,28322,60928
47934,30329,32316
60579,7581,6286
57809,29634,23455
1876,28833,20176
49093,35208,55533
26987,14436,428
51759,43138,231
42451,7859,55237
19116,49043,20594
21781,1934,2339
13413,12642,48035
11226,13331,55344
41177,61376,56513
37846,2697,14820
33177,64153,61403
31019,15574,49619
28944,26061,32888
23155,21216,15914
55696,25031,30908
50050,39251,46666
60239,11499,54443
53688,46461,1015
54638,30601,41499
54321,8216,54826
14107,10564,34844
10150,27520,6182
23207,21376,23241
40851,64384,46455
17215,13159,34345
1543,50393,43586
11775,32563,49073
429,40720,63171
58624,23584,54302
61936,48782,31098
48616,46449,58546
22496,43317,18396
57949,10646,44606
24241,47049,6282
41247,13024,8493
55265,55354,23856
23588,65416,11558
17336,46796,21594
21254,58188,13947
45642,38470,43011
5810,47185,65210
23325,17586,13008
14211,23754,49050
58306,7297,51095
47339,54705,3411
56080,30417,4925
35616,13038,52669
8197,28028,46287
23684,32438,27613
9539,64932,22192
45462,64805,38175
54748,3513,26701
64683,6547,37030
50309,20400,4579
64736,30413,32451
58870,5009,29712
12061,16658,17907
22595,26272,7503
40412,15363,30832
33570,22214,15441
4531,24112,53008
52631,40148,13247
37151,60829,41469
2638,60836,24034
27729,12177,1736
60230,7653,56858
11445,49441,32276
11166,10590,60231
55989,61476,6828
30990,55188,32834
26351,24323,39580
60197,38413,1779
40981,17254,20033
64685,15856,20610
32618,32717,52552
38070,37149,26900
56830,25164,26309
11760,28443,39578
20455,14398,43327
23742,48184,61275
26576,18435,3615
55838,38021,58586
2339,1467,31619
48611,58328,29538
62943,14064,28298
47978,23757,35597
38388,42638,26314
62170,13831,38249
59893,61317,7093
29688,26973,22869
28497,2221,11274
64123,19789,62545
27385,10345,24796
48233,47841,50983
24744,6437,43475
30488,51320,43023
24873,20788,29750
23803,27212,23818
22256,6877,41218
20003,19661,63375
20942,2444,4587
43418,59330,61115
45082,40050,33964
7623,39437,6934
35830,37312,37379
872,64327,8336
39533,64996,30726
18579,1381,60389
9803,1275,44001
49222,34547,33384
7713,14172,53445
20330,32586,10477
34961,44134,41214
59798,57217,52805
51011,14263,26194
11341,6416,6301
16707,54759,44099
208,61790,8137
29272,7832,43656
35689,65103,11697
45144,36562,36121
63893,19139,54921
36020,16934,58495
20520,45824,11011
18209,4205,54243
14834,25922,34418
18377,35164,51175
58509,53339,22797
13760,52769,14869
45018,64772,31017
1495,56360,14882
5650,18203,63138
45581,5859,14223
14455,9316,2725
13691,50144,7275
8882,58835,4345
21168,7237,23459
12437,57189,10084
24172,32958,41819
37476,42382,3421
37163,52310,22554
2767,55541,11180
21937,61276,22231
43342,35698,14877
48508,22823,64072
34933,50003,870
13645,40583,60038
2669,59227,52605
46442,17124,21867
3006,60134,23323
1731,11889,38649
53432,22899,47670
19126,331,25587
14551,43299,6156
33290,52027,24241
20143,4916,2986
38800,22911,51812
60457,60737,52696
18650,38262,39230
30897,1620,18538
61086,293,61407
51624,9194,35380
40876,54293,6805
2884,21781,50067
5879,5890,29500
16378,7611,24713
17780,4272,36446
30510,36906,27396
4604,45062,58096
14668,37894,62548
31551,34812,29720
42810,4813,13947
57723,37730,38729
13,10835,49548
10455,30911,44410
12456,6004,38542
31204,64080,36394
15198,6543,28328
52836,18082,49092
28325,58716,15551
23973,44703,16028
789,41753,6251
48975,31300,42416
13122,53579,52243
10824,27791,13339
25936,42376,5782
62603,3209,49146
47190,54789,25778
40939,47203,24798
86,51395,65475
12576,12542,62939
57399,43780,58193
11085,7059,59838
50324,63921,13685
25142,13111,7392
57099,49116,61770
57814,57888,17842
25332,41252,6064
23651,38454,62735
29294,34475,60168
707,55230,55552
11313,63311,59968
58439,58503,35818
52562,33841,21353
40168,52648,45292
19698,52745,34728
65191,11559,9646
30988,10739,46139
18619,15774,28243
9123,43761,51622
28886,684,8064
27339,21162,46936
58573,52671,6249
62415,16686,16182
25588,26171,31666
51162,26296,55662
15863,62475,31741
24069,8765,52982
55441,11093,57827
42606,30072,3571
63742,62305,1427
17279,63396,63673
8326,48268,41970
8597,26945,25197
64043,17720,16496
5169,27391,9383
18405,32508,13924
48553,11441,18196
19642,45431,2927
28128,45230,8162
6064,13752,45837
5988,21928,6522
10690,30058,50592
30693,593,39979
41151,7762,23130
30665,39356,37362
4529,47945,18658
37214,12856,23000
30676,45812,37114
39802,29181,38364
63533,44971,25372
56572,16401,44032
11942,39588,20938
27843,31584,22131
19481,55971,57679
11276,25546,27446
4185,17265,64568
47474,14875,1324
47323,12630,47741
15469,22937,57859
20392,46135,417
62294,24922,6533
28543,33971,3810
37779,59219,29894
14246,12043,685
22863,12241,58214
57014,13897,8352
28643,3418,16966
53486,56486,64970
35003,7430,39795
46919,46280,41222
32976,51105,16928
63545,14912,50172
443,45331,1156
27543,15912,21625
2731,47935,62076
62047,65025,21868
7320,25053,27633
33458,45099,26338
18735,47704,34315
57142,41598,56887
59946,48619,40237
55495,23051,57800
52038,43444,56591
14000,21503,19560
50874,60919,22734
2245,18312,63671
46487,253,14662
33225,46930,17907
45584,60768,16818
62842,48316,42973
43166,59352,27027
47803,50487,49943
18868,15724,21984
30048,37603,11960
63428,21653,24760
13663,57836,28735
4734,3621,54987
15350,56773,43019
47065,29350,20567
12738,32402,3265
24732,14984,12981
50715,5681,64704
15237,18402,22862
52612,60822,60919
13633,49916,52717
43600,56800,12842
43731,25865,49422
41749,62599,56345
41590,6260,12801
34665,39480,30279
27913,48328,61830
31779,32648,51468
51949,47130,34840
23883,33477,23391
10943,36622,7616
341,35675,2804
51606,51056,16723
41357,1305,39533
3921,28431,56715
62127,17555,5439
12810,40190,64332
8818,56542,50463
518,50567,40226
53604,42108,57969
56828,22731,30630
16050,19204,2175
5522,47830,36676
51852,57472,2876
29422,10198,6301
25411,40365,61715
46821,25753,5567
10503,32889,41097
11272,51861,37151
34195,15193,51577
14755,30785,30801
32749,27566,16121
5437,41567,14745
18571,5955,64667
26597,6637,63608
48063,17887,33828
29369,64114,29441
37091,34891,3213
46407,23406,20242
26825,10291,53970
33605,52237,41043
50657,14888,15441
12452,61161,55147
47778,23724,498
47485,16435,37426
38918,62240,62169
47220,6129,88
24269,52657,4265
47697,42840,36860
58613,8756,10694
49477,41139,17611
26644,13309,55806
39716,63736,37622
48201,20585,27383
21604,9488,34553
30877,55210,34355
61726,15996,35917
4560,8640,10801
11620,52339,23933
32365,59105,12688
3236,5745,13627
55807,50456,37312
11875,14538,38340
37576,59572,23350
57379,30652,12941
2791,41318,29650
6253,29435,60789
54628,45969,56955
27633,37291,42170
1016,49238,62013
46779,31893,415
38910,42967,55472
47890,43471,16875
51608,59510,1968
30272,18435,46169
53078,33509,39223
24180,43347,8338
18428,36056,20561
57886,56004,30789
30090,49727,44679
21119,32881,50667
25508,27372,48688
62316,14598,46223
7804,24412,18687
51890,8821,30090
8112,33132,16784
40715,47023,27903
10562,23068,44733
24957,62170,21758
17040,55230,39814
15068,4580,60664
23201,39249,53122
47928,41629,47500
9767,40277,11118
32096,39857,57521
24467,53215,59880
7201,49976,5108
15050,3979,16973
64575,22855,33964
28392,50927,50871
31676,36505,51656
18521,6854,23318
17990,29083,26779
29922,42948,14438
25716,46963,55561
32640,40784,6864
51544,55841,56154
14495,33935,28735
31933,24263,12510
8674,64029,4470
64120,33142,40751
51707,5783,25460
17580,1220,58749
9763,16617,43306
24075,38155,25618
2007,55751,45852
9122,20528,37741
62605,27113,64629
49612,26990,7050
4523,9791,6629
8415,37163,32105
50576,59959,31481
27467,65072,13551
28356,59401,23468
23797,37031,37355
57892,22380,6987
4635,44062,40309
28163,22216,33508
45282,37927,44265
38833,3819,20392
10545,40841,39715
59571,19668,42424
61370,56639,23705
46781,45445,30934
18091,51305,16145
55236,26507,30052
22931,40274,40976
20928,50398,38132
39808,49285,40673
44262,63605,15687
20778,36617,56559
20447,25413,40992
15141,48611,24409
47629,60424,28552
21001,20925,509
64243,31546,57678
61766,58277,34064
51214,57599,36355
49379,32458,15426
37506,1933,15188
18225,27204,21901
28440,41156,37618
1941,49369,27602
26017,41749,38394
33116,4741,38463
39817,53894,44175
41358,60265,11035
13770,56499,44163
43339,61400,50672
51385,64340,9087
16787,50091,16064
30349,13016,34304
42831,16026,43728
5078,26672,56983
48484,42584,27681
28605,1171,3997
4250,57046,115
42327,6191,7905
40877,2807,12204
47941,8455,64462
7548,22221,54432
62350,48906,50994
16948,10582,56406
39868,60288,25564
6444,25716,15813
59091,23232,2047
10269,23902,54152
36249,53101,18917
39928,41328,1753
14236,22874,56852
18374,42842,25669
24046,22625,4728
34350,836,52862
28816,9690,51841
3643,11220,521
18145,11191,5083
33441,14958,23966
60097,50390,18957
25541,34428,49681
45140,31985,13317
60144,38694,50780
55218,4876,50774
62596,25930,23439
57977,36987,28554
1720,6676,9002
59862,20095,58634
49518,18370,48500
42720,18330,44119
19206,5999,52529
28020,22849,28383
17219,46166,61782
34040,50661,25766
61125,28600,28221
35514,21128,43236
63029,15117,53661
53114,57635,49321
53811,42795,4735
62512,50869,41117
3187,54951,47790
22319,4908,20925
61628,16643,50651
25003,45608,27047
35013,2186,1023
63939,54219,12066
8185,26422,13161
11531,25405,3224
7050,45572,33881
10528,2638,48320
8635,46042,36095
23766,6126,1852
61159,11342,16486
63762,49433,31383
54137,60736,9077
34765,57325,50368
50150,57084,59893
62234,46240,28127
8189,21700,16574
26310,43203,679
23886,24711,60109
31885,32071,35693
51133,43416,13136
57477,58184,10651
23451,2467,37534
60822,32086,39871
48510,19051,12469
38213,44132,54979
30393,36437,2619
28027,18993,11174
31636,62792,13213
10780,16248,31736
54339,7476,9364
62488,62529,13151
29177,23261,55780
40194,53063,30630
47973,6541,58295
19597,33569,57831
49958,11536,11043
26216,7871,49340
14004,21501,32503
39958,62514,15175
40552,12633,56759
41109,5407,29580
49070,3599,56783
24400,15168,14226
854,35181,49734
31417,55193,17772
42658,28368,37971
52184,6297,11162
51629,26841,30370
59360,34065,32318
33382,13420,46221
2096,17802,45024
24957,28313,42935
25674,38961,9714
49814,94,42673
35938,24828,11496
12728,11509,47132
30236,61798,18121
15109,54637,25952
11429,15963,64410
24280,42847,57037
5619,1400,4040
5677,57803,43527
7698,57307,312
19106,1521,36576
25835,52489,51386
14941,27931,58081
4754,39898,39313
56244,30428,13275
13322,40521,28389
30523,49260,28809
65349,43251,6928
60770,30047,14676
39512,10341,17262
19146,50942,4487
26305,43427,33455
28251,31924,8319
44828,33929,6768
24189,52526,59083
25699,43296,50666
54047,51534,51198
30248,3451,31126
13928,35002,21566
43349,4635,30837
65431,56672,35713
45156,30416,31163
40394,44967,50539
8130,35627,7766
9477,47642,40504
45968,28624,47370
33046,6736,447
6513,61298,56408
38660,51342,36661
29690,62850,8200
38330,55389,50848
40608,26839,29089
41385,5319,42292
30290,55314,31338
40321,8102,12991
59949,40215,31805
64774,39568,7856
5093,39631,58361
18998,13223,35148
9720,28475,10951
60866,55689,46264
57100,28375,18628
62425,63614,61806
24136,35548,62569
49418,53826,23276
32860,22210,54503
43677,7931,32363
49050,19525,21168
13250,13803,30753
9302,53572,28013
21905,3713,40120
28249,21142,43256
43281,33343,41456
60774,62279,40459
46567,4957,60920
25217,41895,28659
60646,16779,44608
4733,57534,61825
14855,28869,47554
27544,64273,24446
17157,60404,41685
20946,60835,45667
2798,4458,32371
14823,16048,10254
18261,24125,11074
4082,40167,40142
27839,32331,64137
61309,5582,44703
136,56546,30162
2324,46703,7535
61503,27542,43605
23061,56612,45235
44321,27794,32153
48608,59177,37562
56663,10615,24758
57913,8283,41420
5482,13321,40507
3581,8280,162
17779,18404,6198
24329,36041,26699
42529,28411,303
10670,4830,33313
60743,6442,4993
10413,60880,41813
62988,12738,34211
42046,58953,26490
40280,65108,47695
50027,19064,18706
27364,33098,22130
12703,18490,17266
43713,5078,20754
26773,49196,38137
18400,30354,19972
57477,36180,40548
48759,16268,14775
6683,25751,59267
44680,17354,19366
30581,39886,3096
23796,40995,57245
35228,21246,61892
53733,11737,21800
14662,28476,31923
11307,64689,21998
47540,38672,40781
32249,60243,27057
57162,10425,11552
65322,18398,59291
59622,18185,18506
48753,51561,42577
54365,31974,20759
2291,61049,50131
57725,46972,17353
12865,22769,25348
21320,36662,42595
63765,56549,13754
57908,51961,10382
2748,7032,9460
14899,14056,13754
6184,62439,16973
52728,38434,17917
57145,44353,44415
48860,56930,37077
62751,42944,49651
9577,45966,3897
28967,63943,41036
12403,31259,20784
59454,4590,40388
12693,6782,38027
27360,34013,1203
43444,25587,935
25025,35814,5284
12010,27773,2079
42847,26909,42991
41830,49032,26111
23811,29020,16745
21928,15418,47692
7836,5250,36244
6810,5049,31130
48194,16387,40178
51016,11624,27448
14792,63419,14928
42884,8709,2834
2472,55577,35944
15491,29832,3529
24053,58935,14471
55420,49078,5402
29212,1892,53720
11314,6522,27420
28802,53144,59457
55554,52613,31608
16627,11945,42880
2493,24463,18174
17195,9304,26627
29513,65390,26635
25692,14992,42264
11477,40485,40153
12873,54361,37504
49194,15346,57695
44400,64685,59857
45179,2916,14463
58083,35061,41078
51995,21757,44729
36953,63309,8214
28280,217,59677
50915,18296,58354
52831,2005,12584
30241,55325,30520
26468,47437,2383
64629,55982,47774
47289,24783,17425
5436,58767,22889
65268,18310,17892
47590,48925,48690
33656,26453,61365
48072,13298,27791
29370,40618,49079
48359,15827,23908
62376,19775,50099
13598,25118,36845
19993,64514,40984
43414,7286,2320
981,8118,51115
62611,27450,47399
55555,61703,9511
17894,37307,61253
20948,23330,29319
30536,20679,26174
41640,12589,18663
4066,9758,41276
39042,52139,20165
23057,2875,16422
27219,5878,37213
18702,24057,47983
25654,32300,59348
49175,45647,6167
31276,27052,14573
52934,32257,14525
35170,50008,47669
59707,25188,24737
46173,12064,60096
62495,1583,35672
35394,27494,10058
22263,11496,44375
40083,26329,48556
21255,13588,33159
12930,44312,51841
16463,40149,3
50191,35165,32986
64207,10307,59111
1928,47844,34488
55954,33204,32039
9358,43351,17568
65462,44529,59438
27821,59632,21995
4179,8456,13851
6158,1137,33048
10040,41553,53901
28631,32304,5934
53049,3177,13583
58633,8766,1455
16766,6026,8127
53079,33230,35405
46176,37732,26047
2858,44845,46670
48039,4786,60247
27152,38456,4032
37991,36510,5950
16270,37916,52494
15502,44091,37298
32011,19681,57150
52548,38170,60147
20819,62589,6061
14185,49450,53678
29355,1697,787
52628,22451,23545
10464,3857,30801
28477,63543,14757
37087,9115,21951
35738,39945,37043
53961,18239,4295
44732,15575,36981
56696,17186,14791
52086,7428,1512
55103,2050,15273
51520,21576,55777
21732,38531,29221
59746,42551,22112
35582,8394,4926
26464,64938,51618
10091,13555,2114
21851,20555,35033
17412,50329,44072
18561,54499,7094
59445,54299,60713
28907,47868,52427
7001,8102,25008
63443,63697,35079
25288,49992,48778
5588,14853,58821
52042,57108,9032
36430,8237,19243
30101,30639,61302
50788,146,23408
39033,11715,37778
65084,49125,54400
25270,21398,19111
4143,42682,14954
6189,22704,2311
31644,97,61356
11465,60551,33619
47965,18466,41868
3116,45871,46277
16626,28405,1113
30325,22214,32842
43258,16830,59445
13785,14151,30356
25067,43886,47489
44790,10318,12875
44033,18286,26270
22034,43579,439
1874,47304,31679
64977,6017,59551
24449,5629,10407
28721,56093,19981
5726,40187,30918
51107,53692,39044
58654,54223,36765
34025,9742,27024
17090,64351,53318
31956,60349,21091
15644,45742,1852
8962,40712,59450
24091,53753,43034
51030,2586,56097
6502,7526,63221
46165,8376,21141
54831,45605,8167
14393,13742,27588
51235,43115,36237
4297,56961,42729
17764,55404,30477
45116,10880,52922
44090,13604,46105
20623,61180,55781
12417,52580,45383
55992,28062,35284
32784,64955,19031
3236,56875,16256
53171,54266,51995
59461,59673,32171
61793,40089,39731
2512,51086,3955
20157,16905,47086
64829,5854,59040
60021,3588,48010
62816,12248,51808
58993,42395,65495
23129,37545,22396
55999,43752,11467
33188,2879,35752
30794,23643,35527
30941,63579,3239
23060,34177,41153
54917,10694,1905
22906,48841,12433
4829,19162,48118
23393,7341,34182
4711,43550,59496
24247,4002,25463
49405,18731,12128
7591,46684,53219
30979,1046,22485
23541,54108,5928
38592,14002,43677
32323,6243,64691
16882,63117,2302
29886,47824,28045
61159,52947,24763
16463,50538,53064
63641,39370,30336
33841,2933,1675
58533,57235,53104
10274,63244,41110
35247,34522,50118
1709,19115,16743
53253,9300,19379
261,18694,43434
10347,23803,57014
7265,48939,20706
37806,39588,15287
55183,54688,62627
37168,19531,57973
36974,32790,54548
6941,53438,41520
17790,5044,39440
27271,51632,30221
7977,20266,1278
43329,18252,43065
17973,13039,35788
52775,19683,38969
32154,40490,62429
28983,32416,63667
59185,39331,5235
56220,913,54163
22733,28488,25318
40501,12378,62117
17639,12132,35319
31910,54614,25135
44922,38851,13929
42515,62712,29995
43896,4248,3283
48807,51874,16758
24515,26599,26836
4589,42489,5870
39638,57364,19565
62172,6255,3771
32317,25618,32654
38672,25964,7338
64949,29355,52095
26877,22144,30071
57843,1841,60145
34522,9945,35311
13973,894,53287
64559,58895,5263
39746,41536,59876
56070,18105,17692
45785,39340,64869
4441,4762,63870
401,9030,50155
47252,40040,8637
857,43886,25362
46296,33174,43305
3966,19431,51682
59139,3377,19683
48786,20479,17549
25522,41092,13963
22320,60044,32187
51037,36294,52170
60939,50058,21923
29652,35148,22128
26057,20185,42091
53253,6304,24026
59525,57695,40655
11067,59927,5921
1188,58319,63448
34429,2045,60471
36668,15188,31511
35219,40635,59960
34619,28821,28644
44013,17868,35664
49300,3997,26332
58960,6083,53464
64042,44459,3003
42378,59444,36269
28980,6492,32563
29054,55038,26319
26677,16770,48291
61343,20665,23608
8927,6872,23091
15054,10116,33371
65192,49484,658
12161,36323,11939
64672,47381,52026
11420,33754,47720
10664,55433,49289
51622,59965,8544
59431,45044,32412
510,57935,48619
23965,42888,12230
51841,52946,22530
49381,15358,64679
42446,10521,63724
32128,38251,36422
31186,41056,10729
45124,46240,33534
51172,44778,25755
30186,63333,2810
15564,29321,38329
45177,26984,61523
63075,55842,59924
16880,49159,64745
50269,10773,38831
28665,50780,23376
3170,52631,48755
28131,55012,42378
40039,11975,12986
4832,16947,40653
22496,36960,16983
55199,53682,35486
12478,34785,11376
34385,63651,46353
14026,64571,27750
61446,29590,56971
28354,41086,50943
56574,25892,4662
31390,7917,23705
9513,16122,54916
18690,38178,59268
1364,21861,45199
25271,29496,61094
11335,65311,29682
41471,16168,45417
16721,63967,8215
53128,6382,14229
52112,69,8214
41167,20959,58793
63720,55194,26413
19993,59629,25691
19246,48348,38375
35178,10283,24693
8702,1030,51693
18200,18215,25862
17152,36891,2821
56394,18517,2904
58752,16128,56015
48014,4550,24973
15901,23947,42830
20718,32622,28471
22377,8309,5968
39004,8951,6317
8379,14634,21334
29911,6562,32201
4291,49904,45932
653,23537,62477
32714,35831,43239
33821,41416,34279
36862,52022,9926
59632,54015,8171
23375,50488,37006
6995,16590,16974
1078,55009,20021
21141,16980,31144
13419,41860,46904
49602,35797,16419
50169,23069,18881
44749,58549,3101
37704,9122,20740
65111,41995,55762
59027,227,14067
65532,26203,22232
36059,33816,54591
2082,7383,44331
20300,61714,23958
61399,43675,25567
46665,2857,62377
60266,47744,60894
57866,15869,65267
64724,5748,55064
57729,48788,31945
41546,42361,37548
6320,20757,22310
35372,44024,1954
29880,34945,13620
20481,23369,3999
35172,20476,38642
49573,5693,35601
54292,51656,63970
13077,9055,37591
47833,8939,23276
52730,28960,23773
11796,47459,4814
11166,4125,41947
63329,10352,50380
9874,55520,9940
59141,51420,55377
32344,65461,29016
6640,2178,48329
43948,36520,16016
37124,64430,12470
59890,6759,6026
19368,43926,44111
12453,8123,44225
30044,25530,37156
17178,12339,30415
34470,4371,19511
41299,46266,48420
51831,52466,34819
50391,49622,41035
62819,60265,2763
39605,56423,61992
46147,6411,41970
56347,52788,11397
8590,34757,33541
23770,45714,16020
33649,18123,29539
52473,53018,10980
62049,64927,57878
61142,26555,34564
24920,12783,11412
38894,59390,21703
17154,14656,38460
40118,3448,977
1585,24971,56165
53070,64404,14976
19699,27137,30387
55289,309,1668
33548,46099,58905
53097,42138,59745
15318,11330,57725
22315,48968,16279
29453,9251,27645
36449,25964,53396
8640,32053,35726
52520,33560,7937
44836,25877,56305
27412,61991,37035
40534,1993,39055
65439,42119,35947
26964,52971,20161
40986,46664,23153
14570,30738,36228
46973,48119,14925
11299,34532,25540
24720,26617,19485
45863,47035,62861
10048,9778,56798
56286,46497,8445
35743,64926,42354
13012,22726,46404
32948,57849,64756
48603,60361,4327
54302,23599,34773
62354,54204,6841
181,23781,15996
41637,41167,47948
4907,56208,38499
6367,51881,57927
38790,17666,34165
20876,63510,27321
44284,1201,4989
45007,54332,62977
10979,35756,27543
35291,46723,52589
35144,48304,48359
3911,2555,2304
40616,52515,21947
62917,29381,62816
10577,59733,20794
18047,10758,64134
17976,59684,34765
51925,22884,64624
50355,58292,24706
9227,23607,26010
10420,30104,26982
21580,54704,2255
31305,1050,35788
43498,42285,19398
36806,13252,26388
23471,6413,19694
61557,27382,54744
8969,36635,611
14360,6348,12183
478,24937,20477
543,18526,26584
35695,18520,54371
12673,22082,3391
41405,63028,10900
14836,50633,11067
21098,25257,61634
15199,42678,11153
14423,46505,42311
43729,57922,60881
23252,14997,59802
5637,46723,36007
21410,1657,18704
8568,30379,6963
38293,22929,37686
36728,38772,2376
47866,37271,12591
57298,18024,62744
55792,4433,49441
40107,31659,47038
1923,54943,11518
16755,23022,16176
14663,31954,30265
163,29087,16182
12922,43892,23046
21471,36174,9286
58890,27109,5597
17360,14763,48500
28766,25929,36955
45143,1521,11538
48858,16333,27206
40294,31186,11112
53604,32054,9398
49211,43859,50776
36487,23780,111
9981,38411,5601
13186,26736,55762
61434,27849,15927
58691,61597,32707
56936,6075,15428
39952,12870,38128
42250,33304,41544
39980,59610,53321
48068,3209,1548
20001,27673,27900
